"barcodeID","CHL","CAR","ANT","EWT","PROT","CBC","sampleID","species","treatment_mmol"
26642,41.7791760699572,10.0184158371872,2.2778987726937,0.0237765227026647,0.00266473689590763,1.00000000000079e-06,"RA_R4_10","H. vulgare",10
26743,42.9061399328639,9.9775559991242,2.00182502897087,0.0233586384568205,0.00354338918853239,9.99999999999265e-07,"BO_R5_10","B. officinalis",10
26824,34.8555564198746,9.47215680862823,0.770224477095578,0.024617204492884,0.00129540613334595,9.99999999999265e-07,"RA_R1_5","H. vulgare",5
27057,31.5396837133913,7.05335899609271,0.356111212793203,0.0171488877649026,1.00000000000057e-07,0.0074635816717358,"HO_R3_25","R. sativus",25
27059,45.6133387025917,10.9256215383716,2.25727537843811,0.0201169102271096,0.00256665943392451,9.99999999999265e-07,"BO_R2_25","B. officinalis",25
27120,41.7961166449306,9.15014715417126,2.31858615956659,0.021429126551812,0.00373313580827157,9.99999999999265e-07,"BO_R3_10","B. officinalis",10
27375,33.4887369723103,8.58492111579497,0.852148849745218,0.0239776666630633,0.00179579811197194,1.00000000000002e-06,"RA_R5_5","H. vulgare",5
27387,58.4831456629124,13.9955698201622,2.16182704790812,0.0298916734143783,0.00203094299231054,9.99999999999997e-07,"RA_R5_20","H. vulgare",20
27480,48.2011855422529,11.4263638987093,2.11365726027926,0.0199574459663692,0.00208587617306947,1.00000000000013e-06,"RA_R5_10","H. vulgare",10
27901,6.65864407079353,2.30224236679551,0.000785884821075638,0.024718067547945,0.00346912514874072,9.99999999999997e-07,"BO_R2_0","B. officinalis",0
27967,40.6825319833955,9.9232347873432,1.82333616077107,0.0217780808536254,0.00252683811980177,9.99999999999265e-07,"BO_R4_10","B. officinalis",10
28155,45.1251110027209,9.71650054432286,2.04541985730369,0.0213585027916757,0.00332050579690816,1.0000000000062e-06,"BO_R3_20","B. officinalis",20
28163,46.5653202694777,9.14520846466933,3.09979042972788,0.0170171514959302,0.00341355879871448,9.99999999999265e-07,"BO_R4_35","B. officinalis",35
28395,37.4604203967268,8.72348214424345,2.06149061643962,0.0193555682894715,0.00341205866127038,1.00000000000447e-06,"BO_R5_30","B. officinalis",30
28679,52.7535150825241,13.4223415127746,1.82887224246491,0.0265490884923411,1.0000000000049e-07,0.00543843691258164,"RA_R5_30","H. vulgare",30
28762,39.6640518478789,10.621894497692,1.64559897469566,0.026805577846382,2.43527363537597e-05,0.00291113691126852,"RA_R4_15","H. vulgare",15
28832,34.0709175865251,8.53139899120474,1.10909964107177,0.0207037178659634,0.00267463137541872,9.99999999997541e-07,"BO_R1_10","B. officinalis",10
28882,54.7088956392542,12.4479865914641,2.58561300951327,0.0238123679157332,0.00306658167587591,9.99999999999265e-07,"BO_R4_20","B. officinalis",20
29332,39.6726883804247,8.64649125280992,3.29003910744304,0.0171105146953299,0.00407443689460913,1.00000000000268e-06,"BO_R5_20","B. officinalis",20
29706,43.8291427008128,9.85640344094533,1.95975263521231,0.0220146553592519,0.00309544556589283,9.99999999999265e-07,"BO_R1_25","B. officinalis",25
29801,30.6938016961537,7.83476496675254,1.02523192630498,0.0237622143676576,0.00389212501757741,9.99999999996555e-07,"BO_R2_5","B. officinalis",5
30529,48.0039796008204,12.9005604151186,1.61678690095438,0.0244998589558778,7.25716705743192e-05,0.00410290095750508,"RA_R5_35","H. vulgare",35
30771,57.4788055435726,15.2203477378473,2.69707351423367,0.0240038352191616,1.0000000000049e-07,0.00598930560136735,"RA_R3_30","H. vulgare",30
30786,43.418466225649,9.77717242368672,0.298696388036458,0.0200927146678945,0.00166069374195616,0.000258485801494925,"HO_R1_20","R. sativus",20
31552,38.5644202816194,9.06969428200171,0.234669335429624,0.0147750504465431,1.00000000000527e-07,0.015659769946433,"HO_R1_10","R. sativus",10
31841,51.2244850301557,12.1951592592846,0,0.0193507768386103,1.00000000000494e-07,0.00577415642334804,"HO_R1_10","R. sativus",10
32137,52.2932317782336,13.7988740162742,2.71993964884627,0.027323778365571,0.00138632520432613,0.000393028393262621,"RA_R1_35","H. vulgare",35
32196,45.4237253295196,11.7155531475719,2.22757129554308,0.0273433478675491,0.00303941887305299,1.00000000000013e-06,"RA_R1_20","H. vulgare",20
32374,22.437773415018,6.36085203345879,0.706226416618634,0.0199259994657076,0.0026604459562043,9.99999999999994e-07,"RA_R5_0","H. vulgare",0
32908,42.1160679020123,10.1345101427458,1.92666370838015,0.0173143279934718,9.9999999999623e-08,0.00718973583030204,"RA_R1_30","H. vulgare",30
33847,36.6790855641053,8.83356835142452,0.289488096925934,0.0151090054591637,1.00000000000002e-07,0.0217780599689215,"HO_R2_35","R. sativus",35
33900,31.1451336817326,8.31762690623858,1.67237765157532,0.0284047022732082,0.00209854525866934,0.00133999907286828,"RA_R2_15","H. vulgare",15
34121,31.9687529678809,8.71027686783762,1.35694852047373,0.0239290847838394,0.00330124465877725,1.0000000000062e-06,"RA_R4_0","H. vulgare",0
34122,53.7101077263959,12.9420239221758,1.7435567781872e-18,0.0205190857007497,9.99999999999227e-08,0.0077622480081904,"HO_R4_15","R. sativus",15
34521,46.656221823338,11.1187223138585,0.0176934179676431,0.0182685627659512,1.00000000000436e-07,0.00798090506624162,"HO_R1_35","R. sativus",35
